Wall time,Step,Value
1620538644.4923499,17667,140.0
1620538971.469068,17703,0.0
1620538983.9928038,17704,60.0
1620539044.1420393,17711,20.0
1620539120.3379242,17722,0.0
1620539341.3382463,17752,0.0
1620539486.8331625,17771,0.0
1620539491.2970035,17772,0.0
1620539539.5991535,17777,20.0
1620539714.886392,17804,0.0
1620539819.8616095,17822,0.0
1620539947.577727,17842,0.0
1620540733.0515606,17953,20.0
1620540793.7539659,17962,20.0
1620540904.630407,17978,40.0
1620540917.170714,17981,0.0
1620540964.6112638,17990,0.0
1620541196.69669,18018,0.0
1620541411.3201303,18052,20.0
1620541416.093579,18053,0.0
1620541490.123871,18062,20.0
1620541528.3231409,18065,0.0
1620541802.0742939,18104,0.0
1620541894.968738,18119,20.0
1620541968.035258,18129,60.0
1620542053.877237,18144,0.0
1620542080.5794172,18146,0.0
1620542136.6783092,18154,20.0
1620542239.5884368,18170,0.0
1620542408.9239635,18190,0.0
1620542536.5099869,18214,0.0
1620542680.5770967,18236,0.0
1620542885.194291,18264,0.0
1620542952.0278218,18276,0.0
1620543245.4516141,18318,40.0
1620543271.034967,18321,0.0
1620543545.9947956,18362,20.0
1620543595.411444,18370,0.0
1620544175.4633586,18451,0.0
1620544186.7086751,18452,100.0
1620544769.7095642,18539,0.0
1620544821.9823756,18547,20.0
1620545129.3287334,18591,0.0
1620545132.9120388,18592,0.0
1620545449.7004147,18643,0.0
1620545504.748716,18652,0.0
1620545859.9471834,18703,0.0
1620545961.447802,18713,100.0
1620546000.5589943,18720,80.0
1620546041.868701,18725,80.0
1620546296.4504054,18749,40.0
1620546567.7828507,18786,80.0
1620546712.0564015,18803,0.0
1620547109.7260396,18845,60.0
1620547531.989321,18893,20.0
1620547550.2187355,18895,40.0
1620547823.1545932,18933,0.0
1620548019.8117447,18958,40.0
1620548192.8591666,18977,0.0
1620548238.290705,18982,40.0
1620548271.542972,18987,20.0
1620548445.0167263,19005,0.0
1620548485.680974,19010,0.0
1620548567.5929682,19015,160.0
1620548698.2804399,19027,120.0
1620548903.46793,19048,100.0
1620549379.009402,19095,60.0
1620549490.403515,19108,0.0
1620549544.9376812,19116,120.0
1620549828.924331,19153,0.0
1620549955.249628,19169,60.0
1620550209.618067,19203,20.0
1620550301.5163465,19214,100.0
1620550414.8619938,19227,60.0
1620550728.2233024,19264,20.0
1620550788.5151105,19271,0.0
1620550806.7452614,19275,40.0
1620551031.662064,19300,40.0
1620551276.419611,19326,100.0
1620551708.2856898,19366,40.0
1620552034.0517943,19407,20.0
1620552041.4899805,19408,20.0
1620552060.693315,19410,60.0
1620552100.38303,19415,0.0
1620552521.022689,19465,20.0
1620552808.2809856,19485,20.0
1620552927.4397686,19500,20.0
1620552950.2937937,19503,40.0
1620552971.1256263,19505,40.0
1620553161.4949493,19525,0.0
1620553197.8592682,19531,0.0
1620553378.8703058,19554,0.0
1620553580.2432997,19579,0.0
1620553601.6790276,19581,0.0
1620553666.1143785,19594,0.0
1620553798.6660972,19615,0.0
1620553935.195989,19634,100.0
1620553997.54778,19640,0.0
1620554108.5992472,19654,20.0
1620554184.5150928,19665,260.0
1620554258.2701747,19674,60.0
1620554297.677827,19678,60.0
1620554643.1324995,19720,80.0
1620554698.348534,19727,40.0
1620554727.9100347,19731,0.0
1620554777.630285,19736,200.0
1620554781.8240812,19737,20.0
1620555057.8949788,19777,40.0
1620555209.1243682,19796,40.0
1620555316.91233,19809,0.0
