Wall time,Step,Value
1618554273.4802234,16450,150.0
1618555361.2358592,16506,100.0
1618556113.3739564,16560,50.0
1618556486.0955763,16586,0.0
1618556524.6892757,16591,0.0
1618556932.202314,16611,600.0
1618557825.1782694,16662,100.0
1618557871.0869105,16666,0.0
1618558321.5808191,16698,250.0
1618558959.7219226,16747,0.0
1618559274.0630777,16767,0.0
1618559951.2431753,16799,200.0
1618560230.593151,16809,300.0
1618560245.1622725,16810,100.0
1618560673.919792,16835,0.0
1618560779.4891083,16840,300.0
1618560826.2746356,16844,50.0
1618561021.9640598,16858,50.0
1618561885.9751525,16900,150.0
1618562421.1229205,16925,0.0
1618563738.3760626,17000,150.0
1618564908.146284,17067,50.0
1618565577.6341226,17098,50.0
1618566104.288742,17132,0.0
1618566118.3787622,17133,350.0
1618566570.2719953,17155,150.0
1618567175.225006,17193,0.0
1618567256.1854084,17198,0.0
1618567331.541386,17203,50.0
1618567499.7717385,17213,150.0
1618567959.6080992,17240,300.0
1618567988.2406075,17241,300.0
1618568148.2785969,17248,200.0
1618568286.436837,17262,0.0
1618568480.935804,17273,200.0
1618568755.6099784,17291,350.0
1618568807.642442,17293,350.0
1618569209.5069113,17316,300.0
1618569216.8088157,17317,0.0
1618569226.581585,17318,150.0
1618569263.3377419,17321,50.0
1618569669.6031802,17340,300.0
1618570147.8173695,17375,100.0
1618570351.919514,17388,500.0
1618570416.390742,17392,200.0
1618570669.6146913,17405,250.0
1618570676.8310575,17406,100.0
1618570812.6522398,17416,0.0
1618571018.353381,17427,150.0
1618571210.3088553,17437,400.0
1618571441.3351312,17445,150.0
1618571613.0778139,17455,0.0
1618572571.1032732,17504,0.0
1618572683.1951127,17512,400.0
1618572761.245143,17516,0.0
1618573225.3343647,17544,0.0
1618573416.4418683,17558,200.0
1618573504.771658,17564,0.0
1618573766.6694605,17578,250.0
1618573776.3837326,17580,0.0
1618573926.2700999,17587,100.0
1618573981.5088272,17591,150.0
1618574013.0036154,17594,0.0
1618574039.0616388,17595,50.0
1618574110.6665003,17599,550.0
1618574191.7676332,17604,200.0
1618574541.4616706,17624,200.0
1618574670.8218515,17634,150.0
1618574722.9238205,17638,400.0
1618574990.4956303,17654,100.0
1618575194.676805,17668,150.0
1618575902.1778681,17704,0.0
1618575907.866403,17705,50.0
1618576032.4658556,17712,100.0
1618576252.97976,17723,100.0
1618576487.0957713,17734,0.0
1618576839.05072,17753,150.0
1618577177.9792569,17772,0.0
1618577206.361817,17773,350.0
1618577318.1744502,17778,150.0
1618577748.1115806,17805,50.0
1618578009.2232103,17823,150.0
1618578298.1581593,17843,200.0
1618580150.7999463,17954,0.0
1618580345.3407826,17963,0.0
1618580587.2834494,17979,500.0
1618580626.4126165,17982,400.0
1618580806.271706,17991,100.0
1618581325.7655628,18019,0.0
1618581867.8133216,18053,250.0
1618581871.4944844,18054,0.0
1618582118.8565655,18063,200.0
1618582151.864027,18066,0.0
1618582766.9736965,18105,250.0
1618583000.3033097,18120,50.0
1618583162.9462984,18130,200.0
1618583403.8057158,18145,500.0
1618583429.835826,18147,0.0
1618583621.3497334,18155,50.0
1618583825.1302307,18171,0.0
1618583844.1162245,18172,150.0
1618584167.553625,18191,150.0
1618584440.9117408,18215,0.0
1618584684.1390908,18226,200.0
1618584811.7970674,18237,250.0
1618585158.7896547,18265,150.0
1618585321.5511534,18277,50.0
1618586032.5602875,18319,0.0
1618586092.9469755,18322,500.0
1618586836.9420757,18363,350.0
1618586996.0617294,18371,300.0
1618587612.6444864,18416,150.0
